id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10285207160662611273,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3d3198ca,2347f47a,0f2161f8,c810e66f,8dd2770e,3bc980aa,1,3,20352,320,50,2333,0,39,-1,157
11402711540646094191,1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,44ee0091,7801e8d9,0f2161f8,514cb2e9,1de709e1,ecb851b2,4,3,1276,320,50,196,3,303,-1,15
12224430375387038705,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,38dbbb64,2b627973,c9a7ccb1,1,3,20015,300,250,2284,3,39,-1,23
16313318437363514845,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,1ba1f896,1f88bfa4,1610002a,1,3,18993,320,50,2161,0,35,100130,157
16904487700478019482,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,63d77a6d,0b61bc5e,ecb851b2,1,3,15699,320,50,1722,0,35,-1,79
16960378797798697645,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,49227c50,7801e8d9,0f2161f8,13b92f74,2c36e09e,ecb851b2,4,3,21665,320,50,2493,3,35,-1,117
299618606710459247,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,e3241600,41f1a96e,2891f384,1,3,15702,320,50,1722,0,35,-1,79
6181944268575077993,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c6eb993a,7801e8d9,0f2161f8,d723345b,79bd0022,88fbaa46,5,3,21665,320,50,2493,3,35,-1,117
7832251162309446518,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,37ee27d8,5933fb17,3bd9e8e7,1,3,15704,320,50,1722,0,35,-1,79
8310062857830399386,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,170f5944,2347f47a,cef3e649,a99f214a,4035b956,7f015023,1,3,18993,320,50,2161,0,35,-1,157
10510360770606771689,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,3d3198ca,2347f47a,0f2161f8,9117fbce,ee397829,edead9f4,1,3,15704,320,50,1722,0,35,100084,79
13841413427454967051,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,13353656,2347f47a,0f2161f8,755e93d3,6150efc1,c144e605,1,3,15707,320,50,1722,0,35,100084,79
