id,click,hour,banner_pos,device_id,device_ip,device_model,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,pub_id,pub_domain,pub_category,device_id_cnt,device_ip_cnt,user_cnt,user_hour_cnt,user_click_history,sp1_cnt,user_click_history2
10002518649031436658,0,14102100,0,a99f214a,6dec2796,aad45b01,1,0,1005,20984,320,50,2371,0,551,-1,46,98fed791,d9b5648e,0f2161f8,444,12,12,12,,12,
10005334911727438633,0,14102100,1,fb23c543,69890c7f,9fef9da8,4,0,1010,21665,320,50,2493,3,35,-1,117,ffc6ffd0,7801e8d9,0f2161f8,12,12,12,12,,12,
10005609489911213467,1,14102100,0,9af87478,2a2bfc89,ecf10acf,1,0,1005,21611,320,50,2480,3,297,100111,61,54c5d545,2347f47a,0f2161f8,12,12,12,12,,12,
10007830732992705885,0,14102100,1,890abcbb,9f02f646,e8c7729d,4,0,1010,21665,320,50,2493,3,35,-1,117,a607e6a7,7801e8d9,0f2161f8,12,12,12,12,,12,
10009807995169380879,0,14102100,0,a99f214a,554d9f5f,36a30aeb,1,0,1005,15705,320,50,1722,0,35,100084,79,396df801,2347f47a,0f2161f8,444,12,12,12,,12,
10011650513707909570,0,14102100,0,a99f214a,1ce4451d,99e427c9,1,0,1005,21611,320,50,2480,3,297,100111,61,febd1138,82e27996,0f2161f8,444,12,12,12,,12,
10013552540914034684,0,14102100,0,a99f214a,c21a1e56,89416188,1,0,1005,4687,320,50,423,2,39,100148,32,e2fcccd2,5c5a694b,0f2161f8,444,12,12,12,,12,
10013840276980995258,0,14102100,0,a99f214a,07533d06,76dc4769,1,0,1005,4687,320,50,423,2,39,100148,32,e2fcccd2,5c5a694b,0f2161f8,444,12,12,12,,12,
10014887683839786798,1,14102100,0,a99f214a,fac78767,84ebbcd4,1,0,1005,4687,320,50,423,2,39,100148,32,e2fcccd2,5c5a694b,0f2161f8,444,12,12,12,,12,
10015140740686523448,0,14102100,0,a99f214a,2d227840,9b5ce758,1,0,1005,21611,320,50,2480,3,297,100111,61,c51f82bc,d9b5648e,0f2161f8,444,12,12,12,,12,
10016873305752157334,0,14102100,1,a167aa83,af0dd4ba,158e4944,4,0,1010,21665,320,50,2493,3,35,100050,117,ffc6ffd0,7801e8d9,0f2161f8,12,12,12,12,,12,
10017306529805473196,0,14102100,0,a99f214a,4e5378c0,99e427c9,1,0,1005,19743,320,50,2264,3,427,100000,61,febd1138,82e27996,0f2161f8,444,12,12,12,,12,
1002011100077878004,0,14102100,1,3b4d9b97,80bf40be,f07e20f8,4,0,1010,21665,320,50,2493,3,35,-1,117,ffc6ffd0,7801e8d9,0f2161f8,12,12,12,12,,12,
10021516630479124436,0,14102100,0,a99f214a,f9d55cdb,c4cff2ea,1,0,1005,17875,320,50,2036,3,47,-1,156,680e6a92,2347f47a,0f2161f8,444,12,12,12,,12,
10022961149355219548,0,14102100,0,bd7c02a1,51197d98,2203a096,1,0,1005,4687,320,50,423,2,39,100148,32,e2fcccd2,5c5a694b,0f2161f8,12,12,12,12,,12,
10023836977405174778,0,14102100,0,a99f214a,8fec7bcf,034b811d,1,0,1005,4687,320,50,423,2,39,100148,32,e2fcccd2,5c5a694b,0f2161f8,444,12,12,12,,12,
10025131253983159562,0,14102100,0,31f9b704,8b42429f,e9b8d8d7,1,0,1005,6563,320,50,572,2,39,-1,32,54c5d545,2347f47a,0f2161f8,12,12,12,12,,12,
10025633842336165171,0,14102100,1,a7420ec6,2f84375e,1df52df3,4,0,1010,21665,320,50,2493,3,35,-1,117,8c0dcd5a,7801e8d9,0f2161f8,12,12,12,12,,12,
10028158991193694000,0,14102100,0,a99f214a,658adfe3,56f23684,1,2,1005,20596,320,50,2161,0,35,-1,157,090d3a47,0654b444,0f2161f8,444,12,12,12,,12,
10031428004855986706,0,14102100,1,b36096d3,9a7fb3c3,9f4f9b1c,4,0,1010,21665,320,50,2493,3,35,-1,117,8c0dcd5a,7801e8d9,0f2161f8,12,12,12,12,,12,
10033513319859181431,0,14102100,1,d2bbb640,18ad6234,f3bb6237,5,0,1010,21665,320,50,2493,3,35,100233,117,c7f29df3,7801e8d9,0f2161f8,12,12,12,12,,12,
10033757931529432991,1,14102100,0,cb73ba55,35a688fb,be6db1d7,1,0,1005,6558,320,50,571,2,39,-1,32,54c5d545,2347f47a,0f2161f8,12,12,12,12,,12,
10034295299322669964,0,14102100,1,30f17f5f,2df31c38,684581ce,4,3,1010,21310,320,50,2449,0,163,100106,91,03a08c3f,7801e8d9,0f2161f8,12,12,12,12,,12,
10035307561141164611,0,14102100,0,7f4b1f1e,4ae2f074,0bc44f2a,1,0,1005,21611,320,50,2480,3,297,100111,61,54c5d545,2347f47a,0f2161f8,12,12,12,12,,12,
