id,click,hour,banner_pos,device_id,device_ip,device_model,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,pub_id,pub_domain,pub_category,device_id_cnt,device_ip_cnt,user_cnt,user_hour_cnt,user_click_history,sp1_cnt,user_click_history2
12514288909832263338,0,14102100,0,5edd240f,17ab225b,cf19f7f7,0,0,1002,21296,300,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
12545901493362340698,0,14102100,0,d76404f5,d2516010,5464db8a,0,0,1002,21694,320,50,2497,3,43,100151,42,5b787406,c4e18dd6,50e219e0,1,1,1,1,,1,
12902656048366267075,1,14102100,0,016084ef,5415cf97,cf19f7f7,0,0,1002,21300,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
13566817102326706390,0,14102100,0,6e42e3be,a78e6bba,911a3c09,0,0,1002,6397,320,50,549,3,39,-1,23,4fa4c1bc,948e3594,50e219e0,1,1,1,1,,1,
14138327411216303543,0,14102100,0,287569cd,26139282,9ad67133,0,0,1002,15542,320,50,1698,3,35,-1,111,d1a51189,659ee94c,50e219e0,1,1,1,1,,1,
15301641307291381115,0,14102100,0,145058ab,25b19adc,c978d6f5,0,0,1002,19665,320,50,2253,2,303,-1,52,d1a51189,c4e18dd6,50e219e0,1,1,1,1,,1,
1543214314151684632,0,14102100,0,07d405bc,d4c93627,9e52bf79,0,0,1002,19665,320,50,2253,2,303,-1,52,2c4ed2f7,08facbad,50e219e0,1,1,1,1,,1,
15913591772017427406,1,14102100,0,a87c01b2,aef00903,cf19f7f7,0,0,1002,21660,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
16418285396936627813,0,14102100,0,15f09677,d8b6aec0,ec731f46,0,0,1002,21633,216,36,2483,3,33,100217,42,e7eebe29,2ec180e5,50e219e0,1,1,1,1,,1,
17124698763605629188,1,14102100,0,db3c2171,82cb1919,cf19f7f7,0,0,1002,21660,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
17286224371536923539,0,14102100,0,1bd37ca3,a7f3ffed,f7e89191,0,0,1002,19665,320,50,2253,2,303,-1,52,61a8c644,948ff336,50e219e0,1,21,1,1,,1,
18055258456112438998,0,14102100,0,58537ccf,5768083e,cf19f7f7,0,0,1002,21660,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
2302775515750074221,0,14102100,0,f06ea396,45acb84b,be8e9571,0,0,1002,19665,320,50,2253,2,303,-1,52,d1a51189,93ab6716,50e219e0,1,1,1,1,,1,
3327214209532777823,1,14102100,0,94d1e2b3,7ef2a826,cf19f7f7,0,0,1002,21660,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
3867179514272081415,0,14102100,0,b17bb930,5a822a26,a12e847c,0,0,1002,17081,320,50,1921,3,47,-1,23,9e8e8d09,16a36ef3,50e219e0,1,1,1,1,,1,
6779357244582164195,1,14102100,0,c357dbff,832b03dd,373ecbe6,0,0,1002,21684,320,50,2496,3,167,100191,23,84c7ba46,c4e18dd6,50e219e0,180,1,180,2,0101,1,
6977362510739109690,0,14102100,0,aeb159ac,b897515a,72dab84d,0,0,1002,21681,320,50,2496,3,167,100191,23,38c202aa,81dc8532,50e219e0,1,1,1,1,,1,
8106191512512384749,0,14102100,0,b7cccce7,e478b9c3,4042e175,0,0,1002,16920,320,50,1899,0,431,100074,117,8f4a7b0c,46f58745,50e219e0,1,1,1,1,,1,
9035323362377483630,0,14102100,0,96619499,2880a039,911a3c09,0,0,1002,16920,320,50,1899,0,431,100077,117,8f85b7f5,44307f64,50e219e0,1,1,1,1,,1,
9469368817245342867,0,14102100,0,3c73467e,dd17c157,cf19f7f7,0,0,1002,21300,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
9837385464594805772,1,14102100,0,e62f1261,cce5410e,cf19f7f7,0,0,1002,21300,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
9869362255650709179,0,14102100,0,c0bd7eb6,f7d3b250,08ac11ab,0,0,1002,17894,320,50,2039,2,39,100079,32,3d2a9fda,c728e571,50e219e0,1,1,1,1,,1,
11863185461806841563,0,14102101,0,cc5fc183,9f789e65,e322a931,0,0,1002,21311,320,50,2449,0,163,100241,91,5a156514,4a32a328,50e219e0,1,1,1,1,,1,
13456494496201645203,0,14102101,0,0e66003b,435fa75b,cf19f7f7,0,0,1002,21300,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
14230543281609000284,0,14102101,0,7e888468,0db685ef,911a3c09,0,0,1002,19665,320,50,2253,2,303,100051,52,763a42b5,4c26e9ba,50e219e0,1,1,1,1,,1,
16703157023980568641,0,14102101,0,1fd0ea95,7d4e5cce,b83a916e,0,0,1002,15698,300,50,1722,0,35,-1,79,15a497fe,277e7114,50e219e0,2,2,2,2,,1,
17772788889301994510,1,14102101,0,7e257bb8,4a0bca9d,911a3c09,0,0,1002,17081,320,50,1921,3,47,100081,23,763a42b5,4c26e9ba,50e219e0,1,1,1,1,,1,
2006238289354411629,0,14102101,0,715b0dc2,7ebeaecc,edc711fa,0,0,1002,17914,320,50,2043,2,39,100084,32,2c4ed2f7,cf5fcee6,50e219e0,2,2,2,2,,2,
2874324412915993928,0,14102101,0,122dae94,5b18ea79,911a3c09,0,0,1002,21665,320,50,2493,3,35,-1,117,4a15de74,91b35b83,50e219e0,1,1,1,1,,1,
3226117598762300878,0,14102101,0,03327656,94a8dac2,68df2e72,0,0,1002,17914,320,50,2043,2,39,100084,32,2c4ed2f7,c4e18dd6,50e219e0,1,1,1,1,,1,
3283595095332229842,0,14102101,0,d72a616f,8e11785d,cf19f7f7,0,0,1002,21300,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
3506006211544981763,0,14102101,0,f6783b55,0579e849,d002cb2f,0,0,1002,17081,320,50,1921,3,47,100077,23,6f34dd1d,1591263c,50e219e0,1,1,1,1,,1,
4707972357905031510,0,14102101,0,d3c383fd,0ed28b29,0e2332a5,0,0,1002,6563,320,50,572,2,39,-1,32,e7a92cc6,7e1e7bdf,50e219e0,1,3,1,1,,1,
5917329287723421789,0,14102101,0,b8e7fa74,e6cd1940,f48dcfcd,0,0,1002,12218,320,50,1255,0,161,100225,91,db45d754,59fdbcde,50e219e0,1,1,1,1,,1,
6372477644531590571,0,14102101,0,1ec27fd3,3ff32914,a0215413,0,0,1002,21665,320,50,2493,3,35,100107,117,d70360ea,c4e18dd6,50e219e0,1,1,1,1,,1,
754820587265012604,0,14102101,0,e60d76fd,8cea6eb5,494363da,0,0,1002,16920,320,50,1899,0,431,100075,117,99dbd234,f6c8287c,50e219e0,1,1,1,1,,1,
7919867186068759704,0,14102101,0,1fd0ea95,7d4e5cce,b83a916e,0,0,1002,15699,320,50,1722,0,35,-1,79,15a497fe,277e7114,50e219e0,2,2,2,2,,1,
8234967465834383025,1,14102101,0,50d5bf5f,991dee58,cf19f7f7,0,0,1002,21661,320,50,2446,3,171,100228,156,84c7ba46,c4e18dd6,50e219e0,1,1,1,1,,1,
8437992788539599588,1,14102101,0,061becbd,4dd85eab,e96b49d6,0,0,1002,6563,320,50,572,2,39,-1,32,45e91bcc,6b401f66,50e219e0,1,3,1,1,,1,
