id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10001264480619467364,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,f1ac7184,373ecbe6,0,0,21689,320,50,2496,3,167,100191,23
10007847530896919634,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,767a174e,3e805b2a,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
10014285064795240866,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,06f76b24,373ecbe6,0,0,21682,320,50,2496,3,167,100191,23
10018076683759767024,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e62f1261,7b485f88,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
10018283997673108970,0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,03cb167d,3414a157,cf6e17c1,0,0,21665,320,50,2493,3,35,-1,117
10019805607671159208,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8a869341,b5578fdc,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
10024331030544393307,1,14102100,1002,0,f727f4e0,fcb30e54,50e219e0,ecad2386,7801e8d9,07d7df22,2ad16ba3,fb055d92,c978d6f5,0,0,6616,320,50,576,2,35,100131,32
10024365483589149864,0,14102100,1002,0,ec1aa5a1,42fb0c49,50e219e0,ecad2386,7801e8d9,07d7df22,9906e40c,e7a1751e,43e7b962,0,0,20170,300,50,2312,0,167,-1,16
10024810769855576624,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,df373817,73d211e5,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
10030114320949150367,0,14102100,1002,0,ef5ed6b8,fa41b2d8,50e219e0,ecad2386,7801e8d9,07d7df22,bd544220,661b3005,43e7b962,0,0,20170,300,50,2312,0,167,100075,16
